1740,Where were the nails placed?,Some theories suggest that the Greek word cheir (χειρ) for hand includes the wrist and that the Romans were generally trained to place nails through Destot's space (between the capitate and lunate bones) without fracturing any bones.,1
1741,Where was the Dome of the Rock built?,"This had led some historians, both medieval and modern, to suggest that the Dome of the Rock was built as a destination for pilgrimage to rival the Kaaba, which was under the control of Ibn al-Zubayr.",1
1742,What happened in 1976 that impacted this primate's classification as Endanger?,"Not only had they found documentation that 151 of these primates had inadvertently made their way from the Harvard-affiliated New England Regional Primate Research Center into the exotic pet trade through the aforementioned loophole, but in October 1976, over 800 cotton-top tamarins were imported into the United States in order to beat the official listing of the species under the ESA.",0
1743,How much was the charge per acre at first?,The Desert Land Act of 1877 was passed to allow settlement of arid lands in the west and allotted 640 acres (2.6 km2) to settlers for a fee of $.25 per acre and a promise to irrigate the land.,0
1744,When did Martin Luther attach his 95 theses on the door of the church?,"The theses debated and criticised the Church and the papacy, but concentrated upon the selling of indulgences and doctrinal policies about purgatory, particular judgment, and the authority of the pope.",1
1745,What do the Lombardic mandolins resemble more than modern mandolins?,"They are shorter and wider than the standard Neapolitan mandolin, with a shallow back.",1
1746,In what neighborhood of Miami is Miami New Times based?,"Other major newspapers include Miami Today, headquartered in Brickell, Miami New Times, headquartered in Midtown, Miami Sun Post, South Florida Business Journal, Miami Times, and Biscayne Boulevard Times.",0
1747,Is H2 reactive in standard conditions?,"Hydrogen can form compounds with elements that are more electronegative, such as halogens (e.g., F, Cl, Br, I), or oxygen; in these compounds hydrogen takes on a partial positive charge.",1
1748,What was Southampton's average annual salary in January of 2007?,"This was £1,700 lower than the national average and £3,800 less than the average for the South East.",1
1749,"With a day of its release, on what website did the PS3 Slim become the number-one bestseller?","This is in stark contrast to the original PS3's launch in which it was given position number-eight on their ""The Top 21 Tech Screwups of 2006"" list.",1
1750,What agency has offered acceptance of safer pesticides?,"In addition, EPA is registering reduced-risk conventional pesticides in increasing numbers.",0
1751,Where is St. Brendan's school located?,"Brendan´s school, before named St.",1
1752,What was Eisenhower's title in the Operations Division?,"Next, he was appointed Assistant Chief of Staff in charge of the new Operations Division (which replaced WPD) under Chief of Staff General George C. Marshall, who spotted talent and promoted accordingly.",0
1753,Plato's philosophy attempted to explain life from what standpoint?,"But while Plato had sought to elucidate and explain things from the supra-sensual standpoint of the forms, his pupil preferred to start from the facts given us by experience.",0
1754,How many miles is Guam across?,The island experiences occasional earthquakes due to its location on the western edge of the Pacific Plate and near the Philippine Sea Plate.,1
1755,What two groups are annelids traditionally divided among?,"In turn the clitellates were divided into oligochaetes, which include earthworms, and hirudinomorphs, whose best-known members are leeches.",1
1756,What did Whitehead claim God would be without the world?,"On the other hand, he sees God as permanent but as deficient in actuality and change: alone, God is merely eternally unrealized possibilities, and requires the world to actualize them.",0
1757,What city did American Cable Systems do business in?,"At the time, American Cable was a small cable operator in Tupelo, Mississippi, with five channels and 12,000 customers.",0
1758,When did Eisenhower vacation for two months outside New York?,"Two months later he fell ill, and he spent over a month in recovery at the Augusta National Golf Club.",1
1759,Laws against what lending practice were addressed by the creation of bills of exchange?,"Among the innovations of the period were new forms of partnership and the issuing of insurance, both of which contributed to reducing the risk of commercial ventures; the bill of exchange and other forms of credit that circumvented the canonical laws for gentiles against usury, and eliminated the dangers of carrying bullion; and new forms of accounting, in particular double-entry bookkeeping, which allowed for better oversight and accuracy.",0
1760,Who warned of possible seismic activity in the area beforehand?,"On May 20, USGS seismologist Tom Parsons warned that there is ""high risk"" of a major M>7 aftershock over the next weeks or months.",0
1761,What do visps purchase services from?,VISPs resemble mobile virtual network operators and competitive local exchange carriers for voice communications.,1
1762,How much of Alaskan state revenue comes from petroleum extraction?,"The oil and gas industry dominates the Alaskan economy, with more than 80% of the state's revenues derived from petroleum extraction.",0
1763,What company did Kanye West begin?,He is the founder and head of the creative content company DONDA.,0
1764,"What year was the single ""Hey Hey! Holy Mackerel! (The Cubs Song)"" produced?","(The Cubs Song)"" whose title and lyrics incorporated the catch-phrases of the respective TV and radio announcers for the Cubs, Jack Brickhouse and Vince Lloyd.",1
1765,In what year did Greece win the Eurovision Song Contest?,"In 2005, Greece won with the song ""My Number One"", performed by Greek-Swedish singer Elena Paparizou.",0
